57	25 Oct 22	18:51:45	1	0	1	0	Ct	0	0	2	0	1	2	1	0	2	1	2	2	1	1	4	2	3	1	0	1	1	0	2	1	2	1	2	3	3	0	0	0	3	1
58	25 Oct 22	18:52:00	1	0	1	0	Ct	0	0	0	0	1	0	2	0	1	2	3	2	0	0	2	1	2	1	4	2	0	0	2	0	3	0	2	1	1	0	1	0	4	2
59	25 Oct 22	18:52:15	1	0	1	0	Ct	0	0	2	2	2	1	0	0	2	1	1	2	1	1	1	1	1	1	0	2	4	0	1	1	2	1	2	1	1	1	2	1	2	0
60	25 Oct 22	18:52:30	1	0	1	0	Ct	0	0	0	1	3	1	0	1	0	1	2	0	0	1	1	1	2	1	1	2	0	0	2	1	2	0	1	1	1	2	0	1	5	1
61	25 Oct 22	18:52:45	1	0	1	0	Ct	0	0	1	2	1	1	1	3	1	1	2	0	0	0	2	1	3	1	0	1	1	0	2	0	3	1	1	1	2	1	2	1	3	0
62	25 Oct 22	18:53:00	1	0	1	0	Ct	0	0	4	2	2	0	0	0	1	1	2	0	0	1	2	1	2	2	1	3	1	0	3	2	2	1	3	1	1	1	0	2	3	3
63	25 Oct 22	18:53:15	1	0	1	0	Ct	0	0	0	1	2	1	1	1	1	2	1	0	1	1	2	2	3	2	2	1	0	0	2	1	2	1	1	1	2	1	2	1	2	0
64	25 Oct 22	18:53:30	1	0	1	0	Ct	0	0	2	0	2	1	0	4	1	1	2	0	1	1	1	0	2	1	1	1	1	0	2	1	2	1	1	2	0	0	0	0	4	1
65	25 Oct 22	18:53:45	1	0	1	0	Ct	0	0	1	2	2	1	1	0	2	2	3	1	0	1	2	2	3	1	0	1	0	0	2	1	3	2	1	1	5	2	1	1	2	2
66	25 Oct 22	18:54:00	1	0	1	0	Ct	0	0	1	1	2	0	0	1	1	1	2	0	1	1	2	1	4	2	2	2	1	1	3	3	2	0	1	0	5	1	0	2	4	1
67	25 Oct 22	18:54:15	1	0	1	0	Ct	0	0	2	1	2	1	2	0	1	1	2	5	0	1	3	1	3	2	1	2	1	0	3	2	2	2	2	3	4	0	2	0	3	1
68	25 Oct 22	18:54:30	1	0	1	0	Ct	0	0	1	2	2	0	0	3	1	1	3	1	1	1	3	2	3	2	2	1	1	0	2	2	2	0	1	0	2	1	0	1	3	1
69	25 Oct 22	18:54:45	1	0	1	0	Ct	0	0	1	0	2	1	2	0	2	1	2	1	0	0	3	2	3	2	1	2	1	0	3	1	3	1	1	1	3	0	1	1	4	1
70	25 Oct 22	18:55:00	1	0	1	0	Ct	0	0	5	0	2	1	1	0	2	2	2	1	0	1	2	3	3	1	2	1	1	1	3	1	2	3	2	1	2	1	1	1	2	1
71	25 Oct 22	18:55:15	1	0	1	0	Ct	0	0	2	0	3	1	0	1	1	1	2	0	2	1	3	1	4	2	0	1	0	0	2	1	3	1	2	1	0	1	1	2	2	2
72	25 Oct 22	18:55:30	1	0	1	0	Ct	0	0	0	2	1	0	1	1	2	2	2	3	0	1	3	2	4	1	1	1	2	0	3	2	2	1	2	2	1	0	0	1	4	1
73	25 Oct 22	18:55:45	1	0	1	0	Ct	0	0	1	2	3	1	2	1	1	1	4	2	3	1	4	2	4	2	2	2	0	0	3	1	3	2	3	2	3	2	2	2	4	0
74	25 Oct 22	18:56:00	1	0	1	0	Ct	0	0	2	0	2	1	1	1	2	0	2	2	0	1	4	2	5	2	2	1	1	2	3	1	2	2	2	1	2	0	1	1	2	1
75	25 Oct 22	18:56:15	1	0	1	0	Ct	0	0	2	0	3	2	1	0	2	2	3	3	2	1	3	2	3	1	1	1	1	0	1	1	2	1	2	1	2	1	0	2	4	1
76	25 Oct 22	18:56:30	1	0	1	0	Ct	0	0	4	4	3	2	2	0	2	1	2	1	2	1	4	1	4	1	0	2	1	1	3	1	3	4	3	1	1	1	1	1	2	2
77	25 Oct 22	18:56:45	1	0	1	0	Ct	0	0	1	2	2	1	1	1	2	1	1	1	0	1	2	2	5	2	1	1	1	0	3	0	3	0	3	0	2	1	1	3	5	0
78	25 Oct 22	18:57:00	1	0	1	0	Ct	0	0	1	1	3	0	2	3	1	2	2	3	0	2	4	2	3	2	1	2	1	0	3	1	2	2	2	2	5	1	1	1	3	1
79	25 Oct 22	18:57:15	1	0	1	0	Ct	0	0	1	3	3	1	2	1	2	0	2	1	5	0	1	3	5	2	2	1	1	1	2	1	2	2	3	1	2	1	1	2	5	3
80	25 Oct 22	18:57:30	1	0	1	0	Ct	0	0	4	1	3	1	2	1	2	2	1	1	1	2	3	1	4	1	0	3	1	0	4	1	3	3	3	1	0	1	3	2	3	1
81	25 Oct 22	18:57:45	1	0	1	0	Ct	0	0	1	2	2	1	2	1	1	4	2	1	0	0	3	3	3	2	2	1	1	0	3	1	3	2	2	1	2	1	1	2	4	2
82	25 Oct 22	18:58:00	1	0	1	0	Ct	0	0	1	1	4	1	3	2	2	2	3	1	0	1	3	2	4	1	4	2	1	0	3	4	2	1	3	1	1	1	2	2	4	1
83	25 Oct 22	18:58:15	1	0	1	0	Ct	0	0	3	2	3	1	3	1	2	1	2	1	1	1	3	2	4	2	1	2	0	0	3	4	3	2	2	2	2	1	1	2	3	1
84	25 Oct 22	18:58:30	1	0	1	0	Ct	0	0	0	2	3	1	3	1	1	1	2	1	1	1	2	2	4	1	3	2	1	0	3	1	2	1	2	1	3	1	2	2	2	1
85	25 Oct 22	18:58:45	1	0	1	0	Ct	0	0	1	1	2	1	2	0	1	1	3	1	0	1	2	2	5	2	1	2	2	0	3	2	3	3	2	1	4	0	2	2	4	1
86	25 Oct 22	18:59:00	1	0	1	0	Ct	0	0	1	2	4	1	3	1	1	1	2	1	2	1	4	2	4	2	2	2	1	1	3	2	2	2	2	1	3	0	2	2	4	2
87	25 Oct 22	18:59:15	1	0	1	0	Ct	0	0	1	2	3	1	3	1	1	2	2	1	1	1	4	3	4	2	1	3	1	0	3	1	2	2	3	0	2	1	1	2	3	0
88	25 Oct 22	18:59:30	1	0	1	0	Ct	0	0	0	3	3	1	2	1	2	2	2	1	1	1	5	2	3	2	2	1	1	1	2	1	3	2	1	1	0	1	2	2	4	1
89	25 Oct 22	18:59:45	1	0	1	0	Ct	0	0	6	1	3	0	3	1	1	1	1	1	0	1	3	2	4	2	1	2	2	0	4	1	2	3	3	2	3	1	3	3	3	1
90	25 Oct 22	19:00:00	1	0	1	0	Ct	0	0	1	2	3	2	2	2	1	1	2	1	0	1	5	2	3	1	1	2	1	1	3	1	2	2	2	0	2	0	2	2	3	1
91	25 Oct 22	19:00:15	1	0	1	0	Ct	0	0	1	2	3	1	2	2	1	2	2	2	1	2	3	2	3	2	1	1	2	0	2	1	2	2	2	2	3	3	3	2	2	1
92	25 Oct 22	19:00:30	1	0	1	0	Ct	0	0	4	2	2	1	4	2	1	0	2	1	2	2	2	3	4	1	1	2	1	4	3	3	2	0	3	0	3	1	2	2	3	1
93	25 Oct 22	19:00:45	1	0	1	0	Ct	0	0	0	2	4	1	2	1	1	2	2	1	0	2	3	2	4	2	1	1	2	0	4	1	1	2	3	1	2	0	2	3	3	1
94	25 Oct 22	19:01:00	1	0	1	0	Ct	0	0	1	2	2	1	2	4	2	0	3	2	0	2	2	3	4	2	2	2	3	1	0	3	2	2	1	1	4	2	3	2	4	2
95	25 Oct 22	19:01:15	1	0	1	0	Ct	0	0	1	2	3	1	2	0	1	1	2	1	1	2	3	3	5	1	3	1	1	1	3	1	2	1	2	1	3	1	2	2	1	1
96	25 Oct 22	19:01:30	1	0	1	0	Ct	0	0	1	2	2	1	3	2	0	0	2	2	2	1	4	3	3	2	2	2	1	0	2	2	1	3	2	1	1	1	2	2	3	1
97	25 Oct 22	19:01:45	1	0	1	0	Ct	0	0	0	2	1	2	2	1	2	1	2	1	1	2	2	2	3	2	1	2	1	1	2	1	2	1	2	1	3	1	3	2	3	2
98	25 Oct 22	19:02:00	1	0	1	0	Ct	0	0	2	2	3	2	2	2	2	1	5	2	1	0	5	2	4	1	1	1	2	1	3	3	2	2	2	2	2	1	1	1	5	2
99	25 Oct 22	19:02:15	1	0	1	0	Ct	0	0	0	2	3	1	3	1	1	1	3	1	1	2	2	2	3	3	1	2	1	1	4	2	2	2	3	1	2	2	2	2	2	1
100	25 Oct 22	19:02:30	1	0	1	0	Ct	0	0	2	2	2	1	2	2	0	1	1	2	0	2	3	1	4	2	1	3	3	1	2	1	2	1	3	1	1	2	4	2	5	2
101	25 Oct 22	19:02:45	1	0	1	0	Ct	0	0	0	1	2	2	2	1	1	0	3	3	0	2	2	2	2	2	2	2	2	1	2	1	2	2	2	1	0	1	2	2	3	0
102	25 Oct 22	19:03:00	1	0	1	0	Ct	0	0	1	2	2	1	2	2	2	0	2	2	3	2	2	2	3	3	1	2	1	0	2	1	1	2	3	2	3	1	3	2	2	1
103	25 Oct 22	19:03:15	1	0	1	0	Ct	0	0	0	1	2	1	2	2	1	0	2	2	1	2	3	2	3	1	3	1	1	1	3	2	3	2	3	2	5	1	2	3	3	1
104	25 Oct 22	19:03:30	1	0	1	0	Ct	0	0	1	2	2	1	3	1	1	0	1	1	2	2	3	2	3	2	0	2	2	2	3	1	0	2	1	2	2	1	2	1	2	1
105	25 Oct 22	19:03:45	1	0	1	0	Ct	0	0	0	2	2	1	2	2	1	0	4	1	0	2	2	2	3	1	2	1	2	0	3	2	2	1	2	1	6	2	2	2	2	2
106	25 Oct 22	19:04:00	1	0	1	0	Ct	0	0	0	2	3	1	0	1	1	1	1	2	1	2	3	2	4	0	2	2	2	0	2	1	2	1	3	2	2	3	2	2	1	1
107	25 Oct 22	19:04:15	1	0	1	0	Ct	0	0	0	2	2	2	2	1	0	1	3	1	2	2	2	1	4	2	1	1	2	1	2	1	1	2	2	1	2	1	2	2	2	1
108	25 Oct 22	19:04:30	1	0	1	0	Ct	0	0	1	3	1	1	1	1	0	0	2	1	0	3	3	2	3	1	3	2	3	0	1	2	1	2	2	2	4	0	2	2	3	1
109	25 Oct 22	19:04:45	1	0	1	0	Ct	0	0	0	2	2	2	3	1	1	0	2	2	1	2	3	1	3	1	1	2	1	2	3	2	2	0	2	2	0	1	2	2	3	1
110	25 Oct 22	19:05:00	1	0	1	0	Ct	0	0	4	2	1	1	2	1	3	0	1	1	2	2	2	3	3	1	1	1	1	1	1	2	2	2	3	1	0	0	2	2	2	1
111	25 Oct 22	19:05:15	1	0	1	0	Ct	0	0	0	2	2	2	2	1	0	0	3	2	4	2	2	2	3	1	0	2	3	1	2	2	2	0	1	4	0	1	2	2	1	1
112	25 Oct 22	19:05:30	1	0	1	0	Ct	0	0	3	1	3	1	1	1	1	0	2	2	1	1	2	3	2	2	0	2	2	0	3	0	1	1	2	1	1	2	2	1	3	1
113	25 Oct 22	19:05:45	1	0	1	0	Ct	0	0	0	2	1	1	2	4	1	0	2	2	1	2	3	1	3	2	0	2	1	2	2	1	1	2	2	2	1	7	2	2	2	1
114	25 Oct 22	19:06:00	1	0	1	0	Ct	0	0	0	2	3	3	1	0	0	0	1	1	2	2	2	1	2	1	0	2	1	0	2	1	2	1	1	1	1	1	1	0	3	1
115	25 Oct 22	19:06:15	1	0	1	0	Ct	0	0	0	2	3	2	2	1	1	0	2	3	1	3	2	2	2	1	1	2	2	1	3	1	6	1	3	1	1	0	2	2	2	2
116	25 Oct 22	19:06:30	1	0	1	0	Ct	0	0	0	1	1	2	1	1	1	0	2	1	2	1	2	1	3	1	1	1	2	1	3	5	0	1	1	2	1	2	2	1	2	1
117	25 Oct 22	19:06:45	1	0	1	0	Ct	0	0	7	2	2	1	1	1	2	0	2	2	1	3	1	1	3	1	3	2	1	1	2	1	1	1	2	2	0	1	2	3	2	0
118	25 Oct 22	19:07:00	1	0	1	0	Ct	0	0	6	3	0	3	1	0	1	0	1	2	2	2	3	1	2	1	1	2	2	1	2	0	3	1	2	2	3	1	2	1	2	2
119	25 Oct 22	19:07:15	1	0	1	0	Ct	0	0	1	2	2	1	2	0	3	0	1	2	1	2	1	1	3	2	0	1	1	1	1	1	6	2	2	1	1	0	2	2	2	1
120	25 Oct 22	19:07:30	1	0	1	0	Ct	0	0	0	2	2	3	0	1	0	0	1	2	2	2	1	2	4	0	2	2	1	1	3	0	2	0	1	2	6	5	3	2	2	1
121	25 Oct 22	19:07:45	1	0	1	0	Ct	0	0	0	4	2	1	1	1	2	0	1	1	1	2	2	1	4	1	0	0	2	1	0	1	4	2	2	3	0	1	1	2	2	1
122	25 Oct 22	19:08:00	1	0	1	0	Ct	0	0	0	3	1	2	3	1	0	0	1	2	1	2	1	1	1	2	0	2	2	1	2	1	0	2	0	1	0	0	1	1	1	1
123	25 Oct 22	19:08:15	1	0	1	0	Ct	0	0	0	1	2	1	1	0	1	0	2	1	2	2	1	2	3	0	4	1	2	1	1	3	0	1	1	2	0	3	2	2	2	0
124	25 Oct 22	19:08:30	1	0	1	0	Ct	0	0	0	3	2	1	0	0	0	0	2	2	2	2	2	1	2	1	1	1	1	1	2	1	0	1	0	1	1	3	1	1	1	1
125	25 Oct 22	19:08:45	1	0	1	0	Ct	0	0	0	1	1	1	0	0	0	0	1	2	1	2	2	2	1	0	3	2	2	2	2	6	0	1	0	2	1	5	2	2	4	0
126	25 Oct 22	19:09:00	1	0	1	0	Ct	0	0	0	2	2	1	0	1	0	0	4	1	1	3	1	1	2	1	0	2	1	2	3	0	0	0	1	2	4	1	1	2	3	0
127	25 Oct 22	19:09:15	1	0	1	0	Ct	0	0	0	1	1	1	1	0	0	0	1	2	2	2	1	1	1	0	5	1	1	1	1	1	0	1	2	4	2	1	2	1	1	1
128	25 Oct 22	19:09:30	1	0	1	0	Ct	0	0	0	0	2	1	2	0	1	0	0	2	2	2	0	0	1	1	1	1	1	3	1	2	0	1	2	1	2	3	3	3	2	1
129	25 Oct 22	19:09:45	1	0	1	0	Ct	0	0	0	1	2	1	1	2	0	0	1	1	1	1	1	2	1	1	3	1	2	1	0	1	1	1	0	1	0	2	1	2	2	2
130	25 Oct 22	19:10:00	1	0	1	0	Ct	0	0	0	1	0	1	1	0	0	0	2	1	2	3	0	1	1	1	0	2	1	1	1	0	0	1	1	0	2	1	2	1	0	0
131	25 Oct 22	19:10:15	1	0	1	0	Ct	0	0	0	3	3	1	0	0	3	0	1	1	2	2	2	1	2	1	0	1	2	1	0	0	1	0	0	1	5	1	2	1	6	0
132	25 Oct 22	19:10:30	1	0	1	0	Ct	0	0	0	1	2	2	2	0	2	0	2	2	3	2	0	1	0	0	3	2	1	1	2	0	1	1	0	2	0	4	2	1	2	0
133	25 Oct 22	19:10:45	1	0	1	0	Ct	0	0	0	1	1	1	1	0	1	0	1	2	3	3	1	1	1	1	1	1	2	3	0	2	3	1	0	0	0	0	1	0	2	0
134	25 Oct 22	19:11:00	1	0	1	0	Ct	0	0	0	1	1	1	1	0	0	0	3	0	2	2	0	1	0	0	3	1	1	1	1	0	0	1	0	1	0	1	1	1	0	0
135	25 Oct 22	19:11:15	1	0	1	0	Ct	0	0	0	2	5	0	1	0	0	0	0	2	0	2	0	0	0	1	0	2	2	2	0	0	0	0	0	1	0	10	1	1	1	1
136	25 Oct 22	19:11:30	1	0	1	0	Ct	0	0	0	1	2	1	1	0	0	0	0	1	1	2	2	2	4	0	0	0	1	1	1	0	1	1	0	1	2	3	2	1	1	0
137	25 Oct 22	19:11:45	1	0	1	0	Ct	0	0	0	1	2	2	1	0	0	0	0	2	3	2	4	1	3	0	2	0	1	1	0	0	2	0	0	1	2	6	1	3	2	0
138	25 Oct 22	19:12:00	1	0	1	0	Ct	0	0	0	1	1	2	0	0	0	0	0	1	1	2	0	1	0	1	0	0	0	1	1	1	8	0	0	1	0	0	4	3	1	0
139	25 Oct 22	19:12:15	1	0	1	0	Ct	0	0	0	2	0	1	0	0	0	0	1	2	1	2	9	0	0	0	0	0	1	2	0	0	2	2	0	2	0	2	3	1	2	0
140	25 Oct 22	19:12:30	1	0	1	0	Ct	0	0	0	2	1	2	0	0	0	0	0	1	2	1	3	0	1	1	1	0	1	0	0	0	2	1	0	0	2	2	2	2	1	2
141	25 Oct 22	19:12:45	1	0	1	0	Ct	0	0	0	2	2	1	0	0	0	0	1	3	1	2	7	1	0	0	0	0	1	2	0	0	0	0	0	1	1	0	0	2	3	1
142	25 Oct 22	19:13:00	1	0	1	0	Ct	0	0	0	1	4	1	0	0	0	0	0	1	0	2	0	1	1	0	1	0	2	1	1	0	0	1	0	1	0	0	3	1	3	0
143	25 Oct 22	19:13:15	1	0	1	0	Ct	0	0	0	1	0	1	0	0	3	0	1	0	2	3	0	0	0	0	2	2	2	1	0	0	1	0	0	3	0	0	1	0	0	0
144	25 Oct 22	19:13:30	1	0	1	0	Ct	0	0	0	1	0	2	0	0	3	0	1	2	1	1	0	1	1	0	0	2	1	1	0	0	4	0	0	0	0	0	1	1	1	0
145	25 Oct 22	19:13:45	1	0	1	0	Ct	0	0	0	2	1	0	0	0	0	0	1	1	3	1	0	1	0	1	0	2	1	2	0	0	1	0	0	6	0	3	1	2	0	0
